"","ticket","date_created","date_resolved","date_updated","Journal","Status","Software.used_1","Software.used_2","Software.used_3","Software.used_4","received","status_change","external","subtask","Resolution","reason1","reason2","reason3","reason4","reason5","reason6","reason7","MCRecommendation","MCRecommendationV2","mc_number_anon"
"9210","AEAREP-836",2020-04-28,2020-05-14,2020-05-09,"AEJ:Macro","Code",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",274
"9211","AEAREP-836",2020-04-28,2020-05-14,2020-05-09,"AEJ:Macro","Code",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",274
"9212","AEAREP-836",2020-04-28,2020-05-14,2020-05-09,"AEJ:Macro","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",274
"9213","AEAREP-836",2020-04-28,2020-05-14,2020-05-09,"AEJ:Macro","In Progress",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",274
"9214","AEAREP-836",2020-04-28,2020-05-14,2020-05-09,"AEJ:Macro","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",274
"9215","AEAREP-836",2020-04-28,2020-05-14,2020-04-30,"AEJ:Macro","Assigned",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",274
"9216","AEAREP-836",2020-04-28,2020-05-14,2020-04-28,"AEJ:Macro","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",274
"9217","AEAREP-836",2020-04-28,2020-05-14,2020-04-28,"AEJ:Macro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",274
"9218","AEAREP-836",2020-04-28,2020-05-14,2020-04-28,"AEJ:Macro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",274
"9219","AEAREP-836",2020-04-28,2020-05-14,2020-04-28,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",274
"9220","AEAREP-835",2020-04-27,2020-06-15,2020-07-23,"AEJ:Economic Policy","Done","SQL","Stata","python",NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,NA,"Data missing","","Conditional Accept",282
"9221","AEAREP-835",2020-04-27,2020-06-15,2020-06-15,"AEJ:Economic Policy","Submitted to MC","SQL","Stata","python",NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,NA,"Data missing","","Conditional Accept",282
"9222","AEAREP-835",2020-04-27,2020-06-15,2020-06-15,"AEJ:Economic Policy","Approved","SQL","Stata","python",NA,"No",NA,"No",NA,"Not able to replicate",NA,NA,NA,NA,NA,NA,"Data missing","","Conditional Accept",282
"9223","AEAREP-835",2020-04-27,2020-06-15,2020-06-15,"AEJ:Economic Policy","Approved","SQL","Stata","python",NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,NA,"Data missing","","Conditional Accept",282
"9224","AEAREP-835",2020-04-27,2020-06-15,2020-06-15,"AEJ:Economic Policy","Report Under Review","SQL","Stata","python",NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,"Software not available to replicator",NA,NA,"Data missing","","",282
"9225","AEAREP-835",2020-04-27,2020-06-15,2020-06-15,"AEJ:Economic Policy","Writing Report","SQL","Stata","python",NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,"Insufficient time available to replicator","Software not available to replicator",NA,NA,"Data missing","","",282
"9226","AEAREP-835",2020-04-27,2020-06-15,2020-06-15,"AEJ:Economic Policy","Code review","SQL","Stata","python",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9227","AEAREP-835",2020-04-27,2020-06-15,2020-06-13,"AEJ:Economic Policy","Write Preliminary Report","SQL","Stata","python",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9228","AEAREP-835",2020-04-27,2020-06-15,2020-06-12,"AEJ:Economic Policy","Data","SQL","Stata","python",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9229","AEAREP-835",2020-04-27,2020-06-15,2020-06-10,"AEJ:Economic Policy","Data","SQL","Stata","python",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9230","AEAREP-835",2020-04-27,2020-06-15,2020-06-10,"AEJ:Economic Policy","Code","Stata","SQL","python",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9231","AEAREP-835",2020-04-27,2020-06-15,2020-06-10,"AEJ:Economic Policy","Code","Stata","SQL",NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9232","AEAREP-835",2020-04-27,2020-06-15,2020-06-10,"AEJ:Economic Policy","Code","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9233","AEAREP-835",2020-04-27,2020-06-15,2020-05-14,"AEJ:Economic Policy","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9234","AEAREP-835",2020-04-27,2020-06-15,2020-05-14,"AEJ:Economic Policy","In Progress",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9235","AEAREP-835",2020-04-27,2020-06-15,2020-05-14,"AEJ:Economic Policy","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9236","AEAREP-835",2020-04-27,2020-06-15,2020-04-28,"AEJ:Economic Policy","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9237","AEAREP-835",2020-04-27,2020-06-15,2020-04-28,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9238","AEAREP-835",2020-04-27,2020-06-15,2020-04-27,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9239","AEAREP-835",2020-04-27,2020-06-15,2020-04-27,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9240","AEAREP-835",2020-04-27,2020-06-15,2020-04-27,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",282
"9241","AEAREP-834",2020-04-27,2020-04-28,2020-04-30,"AEJ:Economic Policy","Pending publication","R","Stata",NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",385
"9242","AEAREP-834",2020-04-27,2020-04-28,2020-04-30,"AEJ:Economic Policy","Submitted to MC","R","Stata",NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",385
"9243","AEAREP-834",2020-04-27,2020-04-28,2020-04-29,"AEJ:Economic Policy","Approved","R","Stata",NA,NA,"No",NA,"No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",385
"9244","AEAREP-834",2020-04-27,2020-04-28,2020-04-29,"AEJ:Economic Policy","Approved","R","Stata",NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",385
"9245","AEAREP-834",2020-04-27,2020-04-28,2020-04-28,"AEJ:Economic Policy","Report Under Review","R","Stata",NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",385
"9246","AEAREP-834",2020-04-27,2020-04-28,2020-04-28,"AEJ:Economic Policy","Writing Report","R","Stata",NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,NA,NA,NA,NA,"Data not available",NA,"","",385
"9247","AEAREP-834",2020-04-27,2020-04-28,2020-04-28,"AEJ:Economic Policy","Code review","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",385
"9248","AEAREP-834",2020-04-27,2020-04-28,2020-04-28,"AEJ:Economic Policy","Write Preliminary Report","R","Stata",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",385
"9249","AEAREP-834",2020-04-27,2020-04-28,2020-04-28,"AEJ:Economic Policy","Data",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",385
"9250","AEAREP-834",2020-04-27,2020-04-28,2020-04-28,"AEJ:Economic Policy","Code",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",385
"9251","AEAREP-834",2020-04-27,2020-04-28,2020-04-28,"AEJ:Economic Policy","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",385
"9252","AEAREP-834",2020-04-27,2020-04-28,2020-04-28,"AEJ:Economic Policy","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",385
"9253","AEAREP-834",2020-04-27,2020-04-28,2020-04-27,"AEJ:Economic Policy","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",385
"9254","AEAREP-834",2020-04-27,2020-04-28,2020-04-27,"AEJ:Economic Policy","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",385
"9255","AEAREP-834",2020-04-27,2020-04-28,2020-04-27,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",385
"9256","AEAREP-834",2020-04-27,2020-04-28,2020-04-27,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",385
"9257","AEAREP-833",2020-04-27,2020-06-02,2020-06-02,"AEJ:Applied Economics","Done","Stata",NA,NA,NA,"No","Yes","No",NA,"Done",NA,NA,NA,NA,NA,NA,NA,"","Conditional Accept",77
"9258","AEAREP-833",2020-04-27,2020-06-02,2020-05-28,"AEJ:Applied Economics","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Conditional Accept",77
"9259","AEAREP-833",2020-04-27,2020-06-02,2020-05-23,"AEJ:Applied Economics","Approved","Stata",NA,NA,NA,"No",NA,"No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Conditional Accept",77
"9260","AEAREP-833",2020-04-27,2020-06-02,2020-05-23,"AEJ:Applied Economics","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Conditional Accept",77
"9261","AEAREP-833",2020-04-27,2020-06-02,2020-05-20,"AEJ:Applied Economics","Pre-Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",77
"9262","AEAREP-833",2020-04-27,2020-06-02,2020-05-14,"AEJ:Applied Economics","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,"Code not functional",NA,NA,"","",77
"9263","AEAREP-833",2020-04-27,2020-06-02,2020-05-14,"AEJ:Applied Economics","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,"Code not functional",NA,NA,"","",77
"9264","AEAREP-833",2020-04-27,2020-06-02,2020-05-14,"AEJ:Applied Economics","Verification","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9265","AEAREP-833",2020-04-27,2020-06-02,2020-05-04,"AEJ:Applied Economics","Write Preliminary Report","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9266","AEAREP-833",2020-04-27,2020-06-02,2020-05-04,"AEJ:Applied Economics","Data","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9267","AEAREP-833",2020-04-27,2020-06-02,2020-05-04,"AEJ:Applied Economics","Data","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9268","AEAREP-833",2020-04-27,2020-06-02,2020-05-04,"AEJ:Applied Economics","Code","Stata",NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9269","AEAREP-833",2020-04-27,2020-06-02,2020-05-04,"AEJ:Applied Economics","In Progress","Stata",NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9270","AEAREP-833",2020-04-27,2020-06-02,2020-05-04,"AEJ:Applied Economics","In Progress",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9271","AEAREP-833",2020-04-27,2020-06-02,2020-05-04,"AEJ:Applied Economics","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9272","AEAREP-833",2020-04-27,2020-06-02,2020-04-28,"AEJ:Applied Economics","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9273","AEAREP-833",2020-04-27,2020-06-02,2020-04-28,"AEJ:Applied Economics","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9274","AEAREP-833",2020-04-27,2020-06-02,2020-04-27,"AEJ:Applied Economics","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9275","AEAREP-833",2020-04-27,2020-06-02,2020-04-27,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9276","AEAREP-833",2020-04-27,2020-06-02,2020-04-27,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",77
"9277","AEAREP-832",2020-04-27,2020-05-14,2020-05-28,"AEJ:Applied Economics","Pending publication","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",86
"9278","AEAREP-832",2020-04-27,2020-05-14,2020-05-28,"AEJ:Applied Economics","Submitted to MC","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",86
"9279","AEAREP-832",2020-04-27,2020-05-14,2020-05-25,"AEJ:Applied Economics","Approved","Stata",NA,NA,NA,"No",NA,"No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",86
"9280","AEAREP-832",2020-04-27,2020-05-14,2020-05-25,"AEJ:Applied Economics","Approved","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept",86
"9281","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Report Under Review","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9282","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Writing Report","Stata",NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9283","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Code review",NA,NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9284","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Incomplete",NA,NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9285","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Writing Report",NA,NA,NA,NA,"No",NA,"No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9286","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Writing Report",NA,NA,NA,NA,"No",NA,"No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9287","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Writing Report",NA,NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9288","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Incomplete",NA,NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9289","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Writing Report",NA,NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9290","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Verification",NA,NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9291","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Incomplete",NA,NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9292","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Writing Report",NA,NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9293","AEAREP-832",2020-04-27,2020-05-14,2020-05-23,"AEJ:Applied Economics","Incomplete",NA,NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9294","AEAREP-832",2020-04-27,2020-05-14,2020-05-14,"AEJ:Applied Economics","Writing Report",NA,NA,NA,NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",86
"9295","AEAREP-832",2020-04-27,2020-05-14,2020-05-14,"AEJ:Applied Economics","Incomplete",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",86
"9296","AEAREP-832",2020-04-27,2020-05-14,2020-05-14,"AEJ:Applied Economics","Code",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",86
"9297","AEAREP-832",2020-04-27,2020-05-14,2020-05-01,"AEJ:Applied Economics","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",86
"9298","AEAREP-832",2020-04-27,2020-05-14,2020-05-01,"AEJ:Applied Economics","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",86
"9299","AEAREP-832",2020-04-27,2020-05-14,2020-04-27,"AEJ:Applied Economics","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",86
"9300","AEAREP-832",2020-04-27,2020-05-14,2020-04-27,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",86
"9301","AEAREP-832",2020-04-27,2020-05-14,2020-04-27,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",86
"9302","AEAREP-831",2020-04-27,2020-05-11,2020-05-14,"AEJ:Applied Economics","Pending openICPSR changes","Excel","Gauss","Stata",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept - with Changes",623
"9303","AEAREP-831",2020-04-27,2020-05-11,2020-05-14,"AEJ:Applied Economics","Submitted to MC","Excel","Gauss","Stata",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept - with Changes",623
"9304","AEAREP-831",2020-04-27,2020-05-11,2020-05-14,"AEJ:Applied Economics","Approved","Excel","Gauss","Stata",NA,"No",NA,"No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept - with Changes",623
"9305","AEAREP-831",2020-04-27,2020-05-11,2020-05-14,"AEJ:Applied Economics","Approved","Excel","Gauss","Stata",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","Accept - with Changes",623
"9306","AEAREP-831",2020-04-27,2020-05-11,2020-05-12,"AEJ:Applied Economics","Pre-Approved","Excel","Gauss","Stata",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",623
"9307","AEAREP-831",2020-04-27,2020-05-11,2020-05-11,"AEJ:Applied Economics","Report Under Review","Excel","Gauss","Stata",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",623
"9308","AEAREP-831",2020-04-27,2020-05-11,2020-05-11,"AEJ:Applied Economics","Writing Report","Excel","Gauss","Stata",NA,"No","Yes","No",NA,"Replicated",NA,NA,NA,NA,NA,NA,NA,"","",623
"9309","AEAREP-831",2020-04-27,2020-05-11,2020-05-11,"AEJ:Applied Economics","Verification","Excel","Gauss","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9310","AEAREP-831",2020-04-27,2020-05-11,2020-05-11,"AEJ:Applied Economics","Write Preliminary Report","Excel","Gauss","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9311","AEAREP-831",2020-04-27,2020-05-11,2020-05-11,"AEJ:Applied Economics","Data","Excel","Gauss","Stata",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9312","AEAREP-831",2020-04-27,2020-05-11,2020-05-11,"AEJ:Applied Economics","Data","Excel","Gauss","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9313","AEAREP-831",2020-04-27,2020-05-11,2020-05-04,"AEJ:Applied Economics","Code","Excel","Gauss","Stata",NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9314","AEAREP-831",2020-04-27,2020-05-11,2020-05-04,"AEJ:Applied Economics","In Progress","Excel","Stata","Gauss",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9315","AEAREP-831",2020-04-27,2020-05-11,2020-05-04,"AEJ:Applied Economics","In Progress","Excel","Stata",NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9316","AEAREP-831",2020-04-27,2020-05-11,2020-05-04,"AEJ:Applied Economics","In Progress","Excel","Gauss","Stata",NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9317","AEAREP-831",2020-04-27,2020-05-11,2020-05-03,"AEJ:Applied Economics","In Progress",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9318","AEAREP-831",2020-04-27,2020-05-11,2020-04-27,"AEJ:Applied Economics","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9319","AEAREP-831",2020-04-27,2020-05-11,2020-04-27,"AEJ:Applied Economics","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9320","AEAREP-831",2020-04-27,2020-05-11,2020-04-27,"AEJ:Applied Economics","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9321","AEAREP-831",2020-04-27,2020-05-11,2020-04-27,"AEJ:Applied Economics","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9322","AEAREP-831",2020-04-27,2020-05-11,2020-04-27,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",623
"9323","AEAREP-830",2020-04-27,2020-06-10,2020-06-10,"AEJ:Micro","Pending publication","Fortran","Matlab",NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",247
"9324","AEAREP-830",2020-04-27,2020-06-10,2020-06-10,"AEJ:Micro","Submitted to MC","Fortran","Matlab",NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",247
"9325","AEAREP-830",2020-04-27,2020-06-10,2020-06-10,"AEJ:Micro","Approved","Fortran","Matlab",NA,NA,"No",NA,"No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",247
"9326","AEAREP-830",2020-04-27,2020-06-10,2020-06-10,"AEJ:Micro","Approved","Fortran","Matlab",NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",247
"9327","AEAREP-830",2020-04-27,2020-06-10,2020-06-10,"AEJ:Micro","Report Under Review","Fortran","Matlab",NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","Accept",247
"9328","AEAREP-830",2020-04-27,2020-06-10,2020-06-10,"AEJ:Micro","Writing Report","Fortran","Matlab",NA,NA,"No","Yes","No",NA,"Partially replicated",NA,NA,NA,NA,NA,"Data not available",NA,"","",247
"9329","AEAREP-830",2020-04-27,2020-06-10,2020-06-10,"AEJ:Micro","Incomplete","Fortran","Matlab",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",247
"9330","AEAREP-830",2020-04-27,2020-06-10,2020-05-17,"AEJ:Micro","Waiting for info","Fortran","Matlab",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",247
"9331","AEAREP-830",2020-04-27,2020-06-10,2020-05-17,"AEJ:Micro","Incomplete","Fortran","Matlab",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",247
"9332","AEAREP-830",2020-04-27,2020-06-10,2020-05-17,"AEJ:Micro","In Progress","Matlab","Fortran",NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",247
"9333","AEAREP-830",2020-04-27,2020-06-10,2020-05-14,"AEJ:Micro","Assigned",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",247
"9334","AEAREP-830",2020-04-27,2020-06-10,2020-04-27,"AEJ:Micro","Assigned",NA,NA,NA,NA,"No","Yes","No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",247
"9335","AEAREP-830",2020-04-27,2020-06-10,2020-04-27,"AEJ:Micro","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",247
"9336","AEAREP-830",2020-04-27,2020-06-10,2020-04-27,"","Open",NA,NA,NA,NA,"No",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",247
"9337","AEAREP-830",2020-04-27,2020-06-10,2020-04-27,"","Open",NA,NA,NA,NA,"Yes",NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",247
"9338","AEAREP-829",2020-04-27,2020-06-19,2020-06-26,"AEJ:Macro","Done","Matlab","Stata",NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,"Bugs in code",NA,NA,NA,NA,NA,"","Conditional Accept",50
"9339","AEAREP-829",2020-04-27,2020-06-19,2020-06-26,"AEJ:Macro","Submitted to MC","Matlab","Stata",NA,NA,"No","Yes","No",NA,"Not able to replicate",NA,"Bugs in code",NA,NA,NA,NA,NA,"","Conditional Accept",50
